country,alpha_3_code,time_period,obs_value,sex
Oman,OMN,2005,78.7,Male
Oman,OMN,2006,78.7,Male
Oman,OMN,2007,78.6,Male
Oman,OMN,2008,78.6,Male
Oman,OMN,2009,78.5,Male
Oman,OMN,2010,78.5,Male
Oman,OMN,2011,78.5,Male
Oman,OMN,2012,78.4,Male
Oman,OMN,2013,78.4,Male
Oman,OMN,2014,78.4,Male
Oman,OMN,2015,78.3,Male
Oman,OMN,2016,78.3,Male
Oman,OMN,2001,84.0,Total
Oman,OMN,2002,84.0,Total
Oman,OMN,2003,84.0,Total
Oman,OMN,2004,84.0,Total
Oman,OMN,2005,83.9,Total
Oman,OMN,2006,84.0,Total
Oman,OMN,2007,84.0,Total
Oman,OMN,2008,84.1,Total
Oman,OMN,2009,84.1,Total
Oman,OMN,2010,84.1,Total
Oman,OMN,2011,83.9,Total
Oman,OMN,2012,83.7,Total
Oman,OMN,2013,83.7,Total
Oman,OMN,2014,83.8,Total
Oman,OMN,2015,83.9,Total
Oman,OMN,2016,83.8,Total
Pakistan,PAK,2001,87.9,Female
Pakistan,PAK,2002,87.9,Female
Pakistan,PAK,2003,88.0,Female
Pakistan,PAK,2004,88.0,Female
Pakistan,PAK,2005,88.1,Female
Pakistan,PAK,2006,88.1,Female
Pakistan,PAK,2007,88.2,Female
Pakistan,PAK,2008,88.2,Female
Pakistan,PAK,2009,88.3,Female
Pakistan,PAK,2010,88.3,Female
Pakistan,PAK,2011,88.4,Female
Pakistan,PAK,2012,88.4,Female
Pakistan,PAK,2013,88.5,Female
Pakistan,PAK,2014,88.5,Female
Pakistan,PAK,2015,88.6,Female
Pakistan,PAK,2016,88.6,Female
Pakistan,PAK,2001,84.0,Male
Pakistan,PAK,2002,84.1,Male
Pakistan,PAK,2003,84.2,Male
Pakistan,PAK,2004,84.3,Male
Pakistan,PAK,2005,84.4,Male
Pakistan,PAK,2006,84.5,Male
Pakistan,PAK,2007,84.6,Male
Pakistan,PAK,2008,84.7,Male
Pakistan,PAK,2009,84.8,Male
Pakistan,PAK,2010,84.9,Male
Pakistan,PAK,2011,85.0,Male
Pakistan,PAK,2012,85.0,Male
Pakistan,PAK,2013,85.1,Male
Pakistan,PAK,2014,85.2,Male
Pakistan,PAK,2015,85.3,Male
Pakistan,PAK,2016,85.4,Male
Pakistan,PAK,2001,85.9,Total
Pakistan,PAK,2002,86.0,Total
Pakistan,PAK,2003,86.0,Total
Pakistan,PAK,2004,86.1,Total
Pakistan,PAK,2005,86.2,Total
Pakistan,PAK,2006,86.3,Total
Pakistan,PAK,2007,86.3,Total
Pakistan,PAK,2008,86.4,Total
Pakistan,PAK,2009,86.5,Total
Pakistan,PAK,2010,86.5,Total
Pakistan,PAK,2011,86.6,Total
Pakistan,PAK,2012,86.7,Total
Pakistan,PAK,2013,86.7,Total
Pakistan,PAK,2014,86.8,Total
Pakistan,PAK,2015,86.9,Total
Pakistan,PAK,2016,86.9,Total
Palau,PLW,2001,82.1,Female
Palau,PLW,2002,82.2,Female
Palau,PLW,2003,82.2,Female
Palau,PLW,2004,82.2,Female
Palau,PLW,2005,82.2,Female
Palau,PLW,2006,82.2,Female
Palau,PLW,2007,82.2,Female
Palau,PLW,2008,82.2,Female
Palau,PLW,2009,82.2,Female
Palau,PLW,2010,82.2,Female
Palau,PLW,2011,82.2,Female
Palau,PLW,2012,82.2,Female
Palau,PLW,2013,82.2,Female
Palau,PLW,2014,82.2,Female
Palau,PLW,2015,82.1,Female
Palau,PLW,2016,82.1,Female
Palau,PLW,2001,79.8,Male
Palau,PLW,2002,79.6,Male
Palau,PLW,2003,79.3,Male
Palau,PLW,2004,79.1,Male
Palau,PLW,2005,78.8,Male
Palau,PLW,2006,78.5,Male
Palau,PLW,2007,78.3,Male
Palau,PLW,2008,78.0,Male
Palau,PLW,2009,77.8,Male
Palau,PLW,2010,77.5,Male
Palau,PLW,2011,77.2,Male
Palau,PLW,2012,77.0,Male
Palau,PLW,2013,76.7,Male
Palau,PLW,2014,76.4,Male
Palau,PLW,2015,76.2,Male
Palau,PLW,2016,75.9,Male
Palau,PLW,2001,81.0,Total
Palau,PLW,2002,80.9,Total
Palau,PLW,2003,80.7,Total
Palau,PLW,2004,80.6,Total
Palau,PLW,2005,80.5,Total
Palau,PLW,2006,80.4,Total
Palau,PLW,2007,80.2,Total
Palau,PLW,2008,80.1,Total
Palau,PLW,2009,80.0,Total
Palau,PLW,2010,79.9,Total
Palau,PLW,2011,79.7,Total
Palau,PLW,2012,79.6,Total
Palau,PLW,2013,79.4,Total
Palau,PLW,2014,79.3,Total
Palau,PLW,2015,79.2,Total
Palau,PLW,2016,79.0,Total
Paraguay,PRY,2001,87.9,Female
Paraguay,PRY,2002,87.9,Female
Paraguay,PRY,2003,87.9,Female
Paraguay,PRY,2004,87.9,Female
Paraguay,PRY,2005,88.0,Female
Paraguay,PRY,2006,88.0,Female
Paraguay,PRY,2007,88.0,Female
Paraguay,PRY,2008,88.0,Female
Paraguay,PRY,2009,88.0,Female
Paraguay,PRY,2010,88.1,Female
Paraguay,PRY,2011,88.1,Female
Paraguay,PRY,2012,88.1,Female
Paraguay,PRY,2013,88.1,Female
Paraguay,PRY,2014,88.1,Female
Paraguay,PRY,2015,88.1,Female
Paraguay,PRY,2016,88.2,Female
Paraguay,PRY,2001,80.7,Male
Paraguay,PRY,2002,80.6,Male
Paraguay,PRY,2003,80.5,Male
Paraguay,PRY,2004,80.4,Male
Paraguay,PRY,2005,80.2,Male
Paraguay,PRY,2006,80.1,Male
Paraguay,PRY,2007,80.0,Male
Paraguay,PRY,2008,79.9,Male
Paraguay,PRY,2009,79.8,Male
Paraguay,PRY,2010,79.7,Male
Paraguay,PRY,2011,79.6,Male
Paraguay,PRY,2012,79.4,Male
Paraguay,PRY,2013,79.3,Male
Paraguay,PRY,2014,79.2,Male
Paraguay,PRY,2015,79.1,Male
Paraguay,PRY,2016,79.0,Male
Paraguay,PRY,2001,84.2,Total
Paraguay,PRY,2002,84.2,Total
Paraguay,PRY,2003,84.1,Total
Paraguay,PRY,2004,84.1,Total
Paraguay,PRY,2005,84.0,Total
Paraguay,PRY,2006,84.0,Total
Paraguay,PRY,2007,83.9,Total
Paraguay,PRY,2008,83.9,Total
Paraguay,PRY,2009,83.8,Total
Paraguay,PRY,2010,83.8,Total
Paraguay,PRY,2011,83.7,Total
Paraguay,PRY,2012,83.7,Total
Paraguay,PRY,2013,83.6,Total
Paraguay,PRY,2014,83.6,Total
Paraguay,PRY,2015,83.5,Total
Paraguay,PRY,2016,83.5,Total
Peru,PER,2001,86.7,Female
Peru,PER,2002,86.7,Female
Peru,PER,2003,86.7,Female
Peru,PER,2004,86.7,Female
Peru,PER,2005,86.8,Female
Peru,PER,2006,86.8,Female
Peru,PER,2007,86.8,Female
Peru,PER,2008,86.8,Female
Peru,PER,2009,86.8,Female
Peru,PER,2010,86.8,Female
Peru,PER,2011,86.8,Female
Peru,PER,2012,86.8,Female
Peru,PER,2013,86.8,Female
Peru,PER,2014,86.8,Female
Peru,PER,2015,86.8,Female
Peru,PER,2016,86.8,Female
Peru,PER,2001,82.6,Male
Peru,PER,2002,82.6,Male
Peru,PER,2003,82.6,Male
Peru,PER,2004,82.7,Male
Peru,PER,2005,82.7,Male
Peru,PER,2006,82.7,Male
Peru,PER,2007,82.7,Male
Peru,PER,2008,82.7,Male
Peru,PER,2009,82.7,Male
Peru,PER,2010,82.7,Male
Peru,PER,2011,82.7,Male
Peru,PER,2012,82.7,Male
Peru,PER,2013,82.7,Male
Peru,PER,2014,82.7,Male
Peru,PER,2015,82.7,Male
Peru,PER,2016,82.7,Male
Peru,PER,2001,84.7,Total
Peru,PER,2002,84.7,Total
Peru,PER,2003,84.7,Total
Peru,PER,2004,84.7,Total
Peru,PER,2005,84.7,Total
Peru,PER,2006,84.7,Total
Peru,PER,2007,84.7,Total
Peru,PER,2008,84.7,Total
Peru,PER,2009,84.7,Total
Peru,PER,2010,84.7,Total
Peru,PER,2011,84.7,Total
Peru,PER,2012,84.7,Total
Peru,PER,2013,84.7,Total
Peru,PER,2014,84.7,Total
Peru,PER,2015,84.7,Total
Peru,PER,2016,84.7,Total
Philippines,PHL,2001,93.9,Female
Philippines,PHL,2002,94.0,Female
Philippines,PHL,2003,94.0,Female
Philippines,PHL,2004,94.0,Female
Philippines,PHL,2005,94.0,Female
Philippines,PHL,2006,94.0,Female
Philippines,PHL,2007,94.0,Female
Philippines,PHL,2008,94.0,Female
Philippines,PHL,2009,94.0,Female
Philippines,PHL,2010,94.0,Female
Philippines,PHL,2011,94.0,Female
Philippines,PHL,2012,94.1,Female
Philippines,PHL,2013,94.1,Female
Philippines,PHL,2014,94.1,Female
Philippines,PHL,2015,94.1,Female
Philippines,PHL,2016,94.1,Female
Philippines,PHL,2001,90.2,Male
Philippines,PHL,2002,90.4,Male
Philippines,PHL,2003,90.6,Male
Philippines,PHL,2004,90.8,Male
Philippines,PHL,2005,91.0,Male
Philippines,PHL,2006,91.1,Male
Philippines,PHL,2007,91.3,Male
Philippines,PHL,2008,91.5,Male
Philippines,PHL,2009,91.7,Male
Philippines,PHL,2010,91.8,Male
Philippines,PHL,2011,92.0,Male
Philippines,PHL,2012,92.1,Male
Philippines,PHL,2013,92.3,Male
Philippines,PHL,2014,92.5,Male
Philippines,PHL,2015,92.6,Male
Philippines,PHL,2016,92.8,Male
Philippines,PHL,2001,92.0,Total
Philippines,PHL,2002,92.1,Total
Philippines,PHL,2003,92.2,Total
Philippines,PHL,2004,92.3,Total
Philippines,PHL,2005,92.4,Total
Philippines,PHL,2006,92.5,Total
Philippines,PHL,2007,92.6,Total
Philippines,PHL,2008,92.7,Total
Philippines,PHL,2009,92.8,Total
Philippines,PHL,2010,92.9,Total
Philippines,PHL,2011,93.0,Total
Philippines,PHL,2012,93.1,Total
Philippines,PHL,2013,93.2,Total
Philippines,PHL,2014,93.2,Total
Philippines,PHL,2015,93.3,Total
Philippines,PHL,2016,93.4,Total
Poland,POL,2001,84.3,Female
Poland,POL,2002,84.3,Female
Poland,POL,2003,84.3,Female
Poland,POL,2004,84.3,Female
Poland,POL,2005,84.3,Female
Poland,POL,2006,84.3,Female
Poland,POL,2007,84.3,Female
Poland,POL,2008,84.3,Female
Poland,POL,2009,84.3,Female
Poland,POL,2010,84.3,Female
Poland,POL,2011,84.2,Female
Poland,POL,2012,84.2,Female
Poland,POL,2013,84.2,Female
Poland,POL,2014,84.2,Female
Poland,POL,2015,84.2,Female
Poland,POL,2016,84.2,Female
Poland,POL,2001,75.2,Male
Poland,POL,2002,75.1,Male
Poland,POL,2003,75.0,Male
Poland,POL,2004,74.9,Male
Poland,POL,2005,74.8,Male
Poland,POL,2006,74.7,Male
Poland,POL,2007,74.6,Male
Poland,POL,2008,74.5,Male
Poland,POL,2009,74.4,Male
Poland,POL,2010,74.3,Male
Poland,POL,2011,74.2,Male
Poland,POL,2012,74.1,Male
Poland,POL,2013,74.0,Male
Poland,POL,2014,73.9,Male
Poland,POL,2015,73.8,Male
Poland,POL,2016,73.7,Male
Poland,POL,2001,79.7,Total
Poland,POL,2002,79.6,Total
Poland,POL,2003,79.6,Total
Poland,POL,2004,79.5,Total
Poland,POL,2005,79.5,Total
Poland,POL,2006,79.4,Total
Poland,POL,2007,79.4,Total
Poland,POL,2008,79.3,Total
Poland,POL,2009,79.2,Total
Poland,POL,2010,79.2,Total
Poland,POL,2011,79.1,Total
Poland,POL,2012,79.1,Total
Poland,POL,2013,79.0,Total
Poland,POL,2014,78.9,Total
Poland,POL,2015,78.9,Total
Poland,POL,2016,78.8,Total
Portugal,PRT,2001,90.0,Female
Portugal,PRT,2002,90.1,Female
Portugal,PRT,2003,90.1,Female
Portugal,PRT,2004,90.2,Female
Portugal,PRT,2005,90.2,Female
Portugal,PRT,2006,90.3,Female
Portugal,PRT,2007,90.3,Female
Portugal,PRT,2008,90.3,Female
Portugal,PRT,2009,90.4,Female
Portugal,PRT,2010,90.4,Female
Portugal,PRT,2011,90.5,Female
Portugal,PRT,2012,90.5,Female
Portugal,PRT,2013,90.6,Female
Portugal,PRT,2014,90.6,Female
Portugal,PRT,2015,90.7,Female
Portugal,PRT,2016,90.7,Female
Portugal,PRT,2001,78.6,Male
Portugal,PRT,2002,78.5,Male
Portugal,PRT,2003,78.5,Male
Portugal,PRT,2004,78.5,Male
Portugal,PRT,2005,78.4,Male
Portugal,PRT,2006,78.4,Male
Portugal,PRT,2007,78.4,Male
Portugal,PRT,2008,78.3,Male
Portugal,PRT,2009,78.3,Male
Portugal,PRT,2010,78.3,Male
Portugal,PRT,2011,78.2,Male
Portugal,PRT,2012,78.2,Male
Portugal,PRT,2013,78.2,Male
Portugal,PRT,2014,78.1,Male
Portugal,PRT,2015,78.1,Male
Portugal,PRT,2016,78.1,Male
Portugal,PRT,2001,84.2,Total
Portugal,PRT,2002,84.2,Total
Portugal,PRT,2003,84.2,Total
Portugal,PRT,2004,84.2,Total
Portugal,PRT,2005,84.2,Total
Portugal,PRT,2006,84.2,Total
Portugal,PRT,2007,84.2,Total
Portugal,PRT,2008,84.2,Total
Portugal,PRT,2009,84.2,Total
Portugal,PRT,2010,84.2,Total
Portugal,PRT,2011,84.3,Total
Portugal,PRT,2012,84.3,Total
Portugal,PRT,2013,84.3,Total
Portugal,PRT,2014,84.3,Total
Portugal,PRT,2015,84.3,Total
Portugal,PRT,2016,84.3,Total
Qatar,QAT,2001,90.6,Female
Qatar,QAT,2002,90.6,Female
Qatar,QAT,2003,90.7,Female
Qatar,QAT,2004,90.7,Female
Qatar,QAT,2005,90.7,Female
Qatar,QAT,2006,90.7,Female
Qatar,QAT,2007,90.7,Female
Qatar,QAT,2008,90.8,Female
Qatar,QAT,2009,90.8,Female
Qatar,QAT,2010,90.8,Female
Qatar,QAT,2011,90.8,Female
Qatar,QAT,2012,90.8,Female
Qatar,QAT,2013,90.9,Female
Qatar,QAT,2014,90.9,Female
Qatar,QAT,2015,90.9,Female
Qatar,QAT,2016,90.9,Female
Qatar,QAT,2001,84.0,Male
Qatar,QAT,2002,84.2,Male
Qatar,QAT,2003,84.3,Male
Qatar,QAT,2004,84.5,Male
Qatar,QAT,2005,84.6,Male
Qatar,QAT,2006,84.8,Male
Qatar,QAT,2007,85.0,Male
Qatar,QAT,2008,85.1,Male
Qatar,QAT,2009,85.3,Male
Qatar,QAT,2010,85.4,Male
Qatar,QAT,2011,85.5,Male
Qatar,QAT,2012,85.7,Male
Qatar,QAT,2013,85.8,Male
Qatar,QAT,2014,86.0,Male
Qatar,QAT,2015,86.1,Male
Qatar,QAT,2016,86.3,Male
Qatar,QAT,2001,87.0,Total
Qatar,QAT,2002,87.2,Total
Qatar,QAT,2003,87.5,Total
Qatar,QAT,2004,87.6,Total
Qatar,QAT,2005,87.6,Total
Qatar,QAT,2006,87.4,Total
Qatar,QAT,2007,87.5,Total
Qatar,QAT,2008,87.6,Total
Qatar,QAT,2009,87.9,Total
Qatar,QAT,2010,88.2,Total
Qatar,QAT,2011,87.9,Total
Qatar,QAT,2012,87.8,Total
Qatar,QAT,2013,87.9,Total
Qatar,QAT,2014,88.0,Total
Qatar,QAT,2015,88.1,Total
Qatar,QAT,2016,88.2,Total
South Korea,KOR,2001,96.8,Female
South Korea,KOR,2002,96.8,Female
South Korea,KOR,2003,96.9,Female
South Korea,KOR,2004,96.9,Female
South Korea,KOR,2005,96.9,Female
South Korea,KOR,2006,96.9,Female
South Korea,KOR,2007,97.0,Female
South Korea,KOR,2008,97.0,Female
South Korea,KOR,2009,97.0,Female
South Korea,KOR,2010,97.0,Female
South Korea,KOR,2011,97.1,Female
South Korea,KOR,2012,97.1,Female
South Korea,KOR,2013,97.1,Female
South Korea,KOR,2014,97.2,Female
South Korea,KOR,2015,97.2,Female
South Korea,KOR,2016,97.2,Female
South Korea,KOR,2001,89.1,Male
South Korea,KOR,2002,89.2,Male
South Korea,KOR,2003,89.4,Male
South Korea,KOR,2004,89.6,Male
South Korea,KOR,2005,89.7,Male
South Korea,KOR,2006,89.9,Male
South Korea,KOR,2007,90.1,Male
South Korea,KOR,2008,90.2,Male
South Korea,KOR,2009,90.4,Male
South Korea,KOR,2010,90.5,Male
South Korea,KOR,2011,90.7,Male
South Korea,KOR,2012,90.8,Male
South Korea,KOR,2013,91.0,Male
South Korea,KOR,2014,91.1,Male
South Korea,KOR,2015,91.2,Male
South Korea,KOR,2016,91.4,Male
South Korea,KOR,2001,92.7,Total
South Korea,KOR,2002,92.8,Total
South Korea,KOR,2003,92.9,Total
South Korea,KOR,2004,93.0,Total
South Korea,KOR,2005,93.2,Total
South Korea,KOR,2006,93.2,Total
South Korea,KOR,2007,93.3,Total
South Korea,KOR,2008,93.4,Total
South Korea,KOR,2009,93.5,Total
South Korea,KOR,2010,93.6,Total
South Korea,KOR,2011,93.7,Total
South Korea,KOR,2012,93.8,Total
South Korea,KOR,2013,93.9,Total
South Korea,KOR,2014,94.0,Total
South Korea,KOR,2015,94.1,Total
South Korea,KOR,2016,94.2,Total
"Moldova, Republic of",MDA,2001,78.8,Female
"Moldova, Republic of",MDA,2002,78.7,Female
"Moldova, Republic of",MDA,2003,78.7,Female
"Moldova, Republic of",MDA,2004,78.7,Female
"Moldova, Republic of",MDA,2005,78.6,Female
"Moldova, Republic of",MDA,2006,78.6,Female
"Moldova, Republic of",MDA,2007,78.5,Female
"Moldova, Republic of",MDA,2008,78.5,Female
"Moldova, Republic of",MDA,2009,78.4,Female
"Moldova, Republic of",MDA,2010,78.4,Female
"Moldova, Republic of",MDA,2011,78.4,Female
"Moldova, Republic of",MDA,2012,78.3,Female
"Moldova, Republic of",MDA,2013,78.3,Female
"Moldova, Republic of",MDA,2014,78.3,Female
"Moldova, Republic of",MDA,2015,78.2,Female
"Moldova, Republic of",MDA,2016,78.2,Female
"Moldova, Republic of",MDA,2001,74.8,Male
"Moldova, Republic of",MDA,2002,74.7,Male
"Moldova, Republic of",MDA,2003,74.6,Male
"Moldova, Republic of",MDA,2004,74.5,Male
"Moldova, Republic of",MDA,2005,74.4,Male
"Moldova, Republic of",MDA,2006,74.3,Male
"Moldova, Republic of",MDA,2007,74.2,Male
"Moldova, Republic of",MDA,2008,74.1,Male
"Moldova, Republic of",MDA,2009,74.0,Male
"Moldova, Republic of",MDA,2010,73.9,Male
"Moldova, Republic of",MDA,2011,73.8,Male
"Moldova, Republic of",MDA,2012,73.7,Male
"Moldova, Republic of",MDA,2013,73.6,Male
"Moldova, Republic of",MDA,2014,73.5,Male
"Moldova, Republic of",MDA,2015,73.4,Male
"Moldova, Republic of",MDA,2016,73.3,Male
"Moldova, Republic of",MDA,2001,76.7,Total
"Moldova, Republic of",MDA,2002,76.7,Total
"Moldova, Republic of",MDA,2003,76.6,Total
"Moldova, Republic of",MDA,2004,76.5,Total
"Moldova, Republic of",MDA,2005,76.4,Total
"Moldova, Republic of",MDA,2006,76.4,Total
"Moldova, Republic of",MDA,2007,76.3,Total
"Moldova, Republic of",MDA,2008,76.2,Total
"Moldova, Republic of",MDA,2009,76.2,Total
"Moldova, Republic of",MDA,2010,76.1,Total
"Moldova, Republic of",MDA,2011,76.0,Total
"Moldova, Republic of",MDA,2012,76.0,Total
"Moldova, Republic of",MDA,2013,75.9,Total
"Moldova, Republic of",MDA,2014,75.8,Total
"Moldova, Republic of",MDA,2015,75.7,Total
"Moldova, Republic of",MDA,2016,75.7,Total
Romania,ROU,2001,86.5,Female
Romania,ROU,2002,86.5,Female
Romania,ROU,2003,86.5,Female
Romania,ROU,2004,86.5,Female
Romania,ROU,2005,86.6,Female
Romania,ROU,2006,86.6,Female
Romania,ROU,2007,86.6,Female
Romania,ROU,2008,86.6,Female
Romania,ROU,2009,86.6,Female
Romania,ROU,2010,86.6,Female
Romania,ROU,2011,86.7,Female
Romania,ROU,2012,86.7,Female
Romania,ROU,2013,86.7,Female
Romania,ROU,2014,86.7,Female
Romania,ROU,2015,86.7,Female
Romania,ROU,2016,86.7,Female
Romania,ROU,2001,74.6,Male
Romania,ROU,2002,74.5,Male
Romania,ROU,2003,74.3,Male
Romania,ROU,2004,74.2,Male
Romania,ROU,2005,74.1,Male
Romania,ROU,2006,74.0,Male
Romania,ROU,2007,73.8,Male
Romania,ROU,2008,73.7,Male
Romania,ROU,2009,73.6,Male
Romania,ROU,2010,73.5,Male
Romania,ROU,2011,73.3,Male
Romania,ROU,2012,73.2,Male
Romania,ROU,2013,73.1,Male
Romania,ROU,2014,73.0,Male
Romania,ROU,2015,72.8,Male
Romania,ROU,2016,72.7,Male
Romania,ROU,2001,80.4,Total
Romania,ROU,2002,80.3,Total
Romania,ROU,2003,80.3,Total
Romania,ROU,2004,80.2,Total
Romania,ROU,2005,80.2,Total
Romania,ROU,2006,80.1,Total
Romania,ROU,2007,80.0,Total
Romania,ROU,2008,80.0,Total
Romania,ROU,2009,79.9,Total
Romania,ROU,2010,79.9,Total
Romania,ROU,2011,79.8,Total
Romania,ROU,2012,79.8,Total
Romania,ROU,2013,79.7,Total
Romania,ROU,2014,79.7,Total
Romania,ROU,2015,79.6,Total
Romania,ROU,2016,79.5,Total
Russian Federation,RUS,2001,88.0,Female
Russian Federation,RUS,2002,88.0,Female
Russian Federation,RUS,2003,88.0,Female
Russian Federation,RUS,2004,88.1,Female
Russian Federation,RUS,2005,88.1,Female
Russian Federation,RUS,2006,88.1,Female
Russian Federation,RUS,2007,88.1,Female
Russian Federation,RUS,2008,88.2,Female
Russian Federation,RUS,2009,88.2,Female
Russian Federation,RUS,2010,88.2,Female
Russian Federation,RUS,2011,88.2,Female
Russian Federation,RUS,2012,88.2,Female
Russian Federation,RUS,2013,88.3,Female
Russian Federation,RUS,2014,88.3,Female
Russian Federation,RUS,2015,88.3,Female
Russian Federation,RUS,2016,88.3,Female
Russian Federation,RUS,2001,79.1,Male
Russian Federation,RUS,2002,79.3,Male
Russian Federation,RUS,2003,79.4,Male
Russian Federation,RUS,2004,79.5,Male
Russian Federation,RUS,2005,79.6,Male
Russian Federation,RUS,2006,79.7,Male
Russian Federation,RUS,2007,79.9,Male
Russian Federation,RUS,2008,80.0,Male
Russian Federation,RUS,2009,80.1,Male
Russian Federation,RUS,2010,80.2,Male
Russian Federation,RUS,2011,80.3,Male
Russian Federation,RUS,2012,80.4,Male
Russian Federation,RUS,2013,80.6,Male
Russian Federation,RUS,2014,80.7,Male
Russian Federation,RUS,2015,80.8,Male
Russian Federation,RUS,2016,80.9,Male
Russian Federation,RUS,2001,83.5,Total
Russian Federation,RUS,2002,83.5,Total
Russian Federation,RUS,2003,83.6,Total
Russian Federation,RUS,2004,83.7,Total
Russian Federation,RUS,2005,83.8,Total
Russian Federation,RUS,2006,83.8,Total
Russian Federation,RUS,2007,83.9,Total
Russian Federation,RUS,2008,84.0,Total
Russian Federation,RUS,2009,84.0,Total
Russian Federation,RUS,2010,84.1,Total
Russian Federation,RUS,2011,84.2,Total
Russian Federation,RUS,2012,84.2,Total
Russian Federation,RUS,2013,84.3,Total
Russian Federation,RUS,2014,84.4,Total
Russian Federation,RUS,2015,84.5,Total
Russian Federation,RUS,2016,84.5,Total
Saint Kitts and Nevis,KNA,2001,86.1,Female
Saint Kitts and Nevis,KNA,2002,86.1,Female
Saint Kitts and Nevis,KNA,2003,86.1,Female
Saint Kitts and Nevis,KNA,2004,86.1,Female
Saint Kitts and Nevis,KNA,2005,86.1,Female
Saint Kitts and Nevis,KNA,2006,86.1,Female
Saint Kitts and Nevis,KNA,2007,86.1,Female
Saint Kitts and Nevis,KNA,2008,86.1,Female
Saint Kitts and Nevis,KNA,2009,86.1,Female
Saint Kitts and Nevis,KNA,2010,86.1,Female
Saint Kitts and Nevis,KNA,2011,86.1,Female
Saint Kitts and Nevis,KNA,2012,86.1,Female
Saint Kitts and Nevis,KNA,2013,86.1,Female
Saint Kitts and Nevis,KNA,2014,86.1,Female
Saint Kitts and Nevis,KNA,2015,86.1,Female
Saint Kitts and Nevis,KNA,2016,86.1,Female
Saint Kitts and Nevis,KNA,2001,80.5,Male
Saint Kitts and Nevis,KNA,2002,80.4,Male
Saint Kitts and Nevis,KNA,2003,80.2,Male
Saint Kitts and Nevis,KNA,2004,80.1,Male
Saint Kitts and Nevis,KNA,2005,80.0,Male
Saint Kitts and Nevis,KNA,2006,79.9,Male
Saint Kitts and Nevis,KNA,2007,79.7,Male
Saint Kitts and Nevis,KNA,2008,79.6,Male
Saint Kitts and Nevis,KNA,2009,79.4,Male
Saint Kitts and Nevis,KNA,2010,79.3,Male
Saint Kitts and Nevis,KNA,2011,79.2,Male
Saint Kitts and Nevis,KNA,2012,79.0,Male
Saint Kitts and Nevis,KNA,2013,78.9,Male
Saint Kitts and Nevis,KNA,2014,78.8,Male
Saint Kitts and Nevis,KNA,2015,78.6,Male
Saint Kitts and Nevis,KNA,2016,78.5,Male
Saint Kitts and Nevis,KNA,2001,83.3,Total
Saint Kitts and Nevis,KNA,2002,83.2,Total
Saint Kitts and Nevis,KNA,2003,83.2,Total
Saint Kitts and Nevis,KNA,2004,83.1,Total
Saint Kitts and Nevis,KNA,2005,83.0,Total
Saint Kitts and Nevis,KNA,2006,83.0,Total
Saint Kitts and Nevis,KNA,2007,82.9,Total
Saint Kitts and Nevis,KNA,2008,82.8,Total
Saint Kitts and Nevis,KNA,2009,82.8,Total
Saint Kitts and Nevis,KNA,2010,82.7,Total
Saint Kitts and Nevis,KNA,2011,82.6,Total
Saint Kitts and Nevis,KNA,2012,82.6,Total
Saint Kitts and Nevis,KNA,2013,82.5,Total
Saint Kitts and Nevis,KNA,2014,82.4,Total
Saint Kitts and Nevis,KNA,2015,82.3,Total
Saint Kitts and Nevis,KNA,2016,82.3,Total
Saint Lucia,LCA,2001,86.1,Female
Saint Lucia,LCA,2002,86.1,Female
Saint Lucia,LCA,2003,86.0,Female
Saint Lucia,LCA,2004,86.0,Female
Saint Lucia,LCA,2005,86.0,Female
Saint Lucia,LCA,2006,86.0,Female
Saint Lucia,LCA,2007,85.9,Female
Saint Lucia,LCA,2008,85.9,Female
Saint Lucia,LCA,2009,85.9,Female
Saint Lucia,LCA,2010,85.9,Female
Saint Lucia,LCA,2011,85.9,Female
Saint Lucia,LCA,2012,85.9,Female
Saint Lucia,LCA,2013,85.9,Female
Saint Lucia,LCA,2014,85.9,Female
Saint Lucia,LCA,2015,85.9,Female
Saint Lucia,LCA,2016,85.9,Female
Saint Lucia,LCA,2001,82.8,Male
Saint Lucia,LCA,2002,82.8,Male
Saint Lucia,LCA,2003,82.8,Male
Saint Lucia,LCA,2004,82.8,Male
Saint Lucia,LCA,2005,82.8,Male
Saint Lucia,LCA,2006,82.8,Male
Saint Lucia,LCA,2007,82.8,Male
Saint Lucia,LCA,2008,82.8,Male
Saint Lucia,LCA,2009,82.8,Male
Saint Lucia,LCA,2010,82.8,Male
Saint Lucia,LCA,2011,82.8,Male
Saint Lucia,LCA,2012,82.8,Male
Saint Lucia,LCA,2013,82.8,Male
Saint Lucia,LCA,2014,82.8,Male
Saint Lucia,LCA,2015,82.8,Male
Saint Lucia,LCA,2016,82.8,Male
Saint Lucia,LCA,2001,84.5,Total
Saint Lucia,LCA,2002,84.5,Total
Saint Lucia,LCA,2003,84.5,Total
Saint Lucia,LCA,2004,84.4,Total
Saint Lucia,LCA,2005,84.4,Total
Saint Lucia,LCA,2006,84.4,Total
Saint Lucia,LCA,2007,84.4,Total
Saint Lucia,LCA,2008,84.4,Total
Saint Lucia,LCA,2009,84.4,Total
Saint Lucia,LCA,2010,84.4,Total
Saint Lucia,LCA,2011,84.4,Total
Saint Lucia,LCA,2012,84.4,Total
Saint Lucia,LCA,2013,84.4,Total
Saint Lucia,LCA,2014,84.3,Total
Saint Lucia,LCA,2015,84.3,Total
